120,소설,이야기 재구성,초급,"앨리스는 붉은 여왕과 체스판 위를 달렸다. 모든 길이 움직였고, 그녀는 숨이 차도록 달려야 했다.",["거울 나라의 앨리스","앨리스","붉은 여왕"],300
121,소설,이야기 재구성,중급,"돈키호테는 여관 주인을 성에서 기사 서임식을 치러주는 영주로 착각했다. 그는 진지하게 무릎을 꿇고 검을 기다렸다.",["돈키호테","돈키호테"],350
122,소설,이야기 재구성,중급,"파우스트는 책상 위에 고개를 묻은 채 인생의 공허함을 탄식했다. 그때 메피스토펠레스가 그림자 속에서 나타났다.",["파우스트","파우스트","메피스토펠레스"],360
123,소설,이야기 재구성,어려움,"단테는 연옥의 정상에서 별빛을 올려다보았다. 그의 영혼은 마침내 희망을 향해 나아갔다.",["신곡","단테"],480
124,소설,이야기 재구성,중급,"에드거는 '까마귀'의 울음소리에 시달리며 어두운 방에서 미쳐갔다. 까마귀는 끝내 '결코 아니다'라는 말을 반복했다.",["까마귀","에드거"],360
125,소설,이야기 재구성,중급,"프로스페로는 폭풍우를 일으켜 적들을 섬에 가둬두었다. 그러나 그의 마법은 복수보다 용서를 향하고 있었다.",["템페스트","프로스페로"],350
126,소설,이야기 재구성,중급,"라스티냐크는 파리 묘지 위에서 도시를 내려다보며 결심했다. '이제 파리와 맞서겠다.' 그의 야망은 밤하늘만큼 깊었다.",["고리오 영감","라스티냐크"],350
127,소설,이야기 재구성,중급,"줄리앙 소렐은 권총을 들고 교회에 들어섰다. 그의 손은 떨렸지만, 사회와 운명에 대한 분노가 그를 움직였다.",["적과 흑","줄리앙 소렐"],360
128,소설,이야기 재구성,어려움,"에마는 농장의 단조로움 속에서 눈을 감았다. 그녀의 마음은 언제나 화려한 파리의 무도회를 향해 있었다.",["보바리 부인","에마 보바리"],420
129,소설,이야기 재구성,중급,"장 무란은 탄광의 어둠 속에서 파업 노동자들을 이끌었다. 그들의 분노와 절망이 폭풍처럼 터져 나왔다.",["제르미날","에티엔 무란"],360
130,소설,이야기 재구성,중급,"파브르는 곤충을 손에 올려놓고 조용히 관찰했다. 그의 눈빛에는 작은 생명에 대한 경외가 담겨 있었다.",["곤충기","파브르"],340
131,소설,이야기 재구성,초급,"체호프의 '세 자매'는 저녁 식탁에 앉아 다시 모스크바로 돌아가길 꿈꾸었다. 그러나 현실은 늘 그들을 붙잡고 있었다.",["세 자매","올가","마샤","이리나"],280
132,소설,이야기 재구성,중급,"사령관의 망토를 훔친 아카키는 잠시나마 세상에서 존중받는 듯했다. 그러나 그 기쁨은 금세 사라지고 말았다.",["외투","아카키"],360
133,소설,이야기 재구성,중급,"죽은 혼들을 사들이던 차치코프는 러시아 귀족들의 탐욕을 비웃었다. 그의 꾀와 속임수는 온 나라를 떠돌았다.",["죽은 혼","차치코프"],350
134,소설,이야기 재구성,어려움,"보카치오의 청년들은 흑사병이 휩쓴 도시를 떠나 교외 저택에 모였다. 그들은 서로의 이야기를 나누며 죽음의 공포를 잊으려 했다.",["데카메론","청년들"],480
135,소설,이야기 재구성,중급,"마키아벨리의 군주는 피렌체 군중 앞에서 냉정하게 미소 지었다. 그는 권력의 본질이 두려움임을 알고 있었다.",["군주론","군주"],360
136,소설,이야기 재구성,중급,"홍길동은 활을 들고 하늘을 향해 외쳤다. '나는 아버지를 아버지라 부르지 못하니!' 그의 분노는 정의의 검이 되었다.",["홍길동전","홍길동"],350
137,소설,이야기 재구성,중급,"손견의 군은 황건적과 맞서 싸웠다. 깃발은 휘날렸고, 적들의 함성은 천지를 뒤흔들었다.",["삼국지연의","손견"],360
138,소설,이야기 재구성,중급,"송강은 의형제들과 맹세하며 잔을 들었다. 양산박의 횃불이 밤하늘을 물들였다.",["수호전","송강"],340
139,소설,이야기 재구성,중급,"손오공은 여의봉을 휘두르며 하늘의 군사들을 물리쳤다. 그의 웃음은 천궁을 뒤흔들었다.",["서유기","손오공"],360
140,소설,이야기 재구성,어려움,"가보는 대궐의 거울 앞에서 눈물을 흘렸다. 꿈처럼 아름다운 청춘은 권력과 욕망 속에 시들어갔다.",["홍루몽","가보","임대옥"],420
141,소설,이야기 재구성,중급,"베오울프는 바다 괴물 그렌델과 맞섰다. 그의 주먹은 쇠처럼 단단했고, 괴물의 울부짖음은 전장을 흔들었다.",["베오울프","베오울프","그렌델"],370
142,소설,이야기 재구성,중급,"지크프리트는 니벨룽겐의 보물을 차지했지만, 그 탐욕은 결국 피로 이어졌다.",["니벨룽겐의 노래","지크프리트"],350
143,소설,이야기 재구성,어려움,"오이디푸스는 진실을 알고 두 눈을 찔렀다. 그의 외침은 테베의 거리를 울렸다.",["오이디푸스 왕","오이디푸스"],480
144,소설,이야기 재구성,중급,"안티고네는 법에 맞서 오라비의 시신을 묻었다. 그녀의 결단은 죽음보다 강했다.",["안티고네","안티고네"],360
145,소설,이야기 재구성,중급,"메데이아는 배신당한 여인을 바라보며 손에 독을 쥐었다. 복수의 불길이 그녀의 눈에 타올랐다.",["메데이아","메데이아"],370
146,소설,이야기 재구성,중급,"길가메시는 죽음을 두려워하며 영생의 풀을 찾아 나섰다. 그의 발걸음은 모래바람에 묻혔다.",["길가메시 서사시","길가메시"],360
147,소설,이야기 재구성,중급,"이네아스는 라티움 땅에 도착해 새로운 도시의 초석을 세웠다. 그의 눈빛에는 조국을 잃은 자의 굳은 의지가 빛났다.",["아이네이스","에네아스"],360
148,소설,이야기 재구성,중급,"카프카의 '소송' 속 요제프 K는 법정을 헤매며 끝없이 자신을 변호했다. 그러나 판결은 이미 내려진 듯 보였다.",["소송","요제프 K"],350
149,소설,이야기 재구성,중급,"한 의사는 시골 마을에서 환자를 구하기 위해 눈보라를 헤쳤다. 그러나 그의 여정은 끝없는 악몽처럼 이어졌다.",["시골 의사","의사"],340
150,소설,이야기 재구성,중급,"그레고르 잠자의 여동생은 바이올린을 연주했다. 벌레가 된 오빠는 방 안에서 그 소리에 매달리듯 몸을 떨었다.",["변신","그레고르","그레테"],360
151,소설,이야기 재구성,중급,"허클베리 핀은 강가에서 도망친 노예 짐을 바라보며 갈등했다. 법과 양심 중 어느 쪽을 따라야 할지 그는 알 수 없었다.",["허클베리 핀의 모험","허클베리 핀","짐"],360
152,소설,이야기 재구성,중급,"포는 어두운 지하실에서 희생자의 심장이 바닥 밑에서 뛰는 듯한 환청을 들었다. 그의 광기는 진실을 숨기지 못했다.",["도둑맞은 편지","내레이터"],350
153,소설,이야기 재구성,어려움,"에이허브 선장은 파도를 뚫고 모비 딕의 등을 향해 작살을 던졌다. 광기와 집착이 그의 눈빛에서 불타올랐다.",["모비 딕","에이허브"],480
154,소설,이야기 재구성,중급,"스카렛 오하라는 불타는 애틀랜타의 거리를 달렸다. 그녀의 드레스 자락은 재와 피 속에서도 굳세게 흔들렸다.",["바람과 함께 사라지다","스카렛 오하라"],360
155,소설,이야기 재구성,초급,"지킬 박사는 하이드로 변한 자신의 손을 바라보았다. 그 손은 이제 낯설고, 공포로 얼룩져 있었다.",["지킬 박사와 하이드","지킬 박사","하이드"],300
156,소설,이야기 재구성,중급,"하나의 종소리가 울리자 레 미제라블의 혁명가들은 바리케이드 위에서 총을 들었다. 그들의 눈빛은 자유를 향하고 있었다.",["레미제라블","앙졸라","마리우스"],350
157,소설,이야기 재구성,중급,"가츠비는 녹색 불빛을 향해 손을 뻗었다. 그 빛은 데이지와의 거리를 좁힐 수 없는 꿈의 상징이었다.",["위대한 개츠비","가츠비","데이지"],340
158,소설,이야기 재구성,어려움,"호밀밭에 선 홀든은 아이들이 절벽에서 떨어지지 않기를 바랐다. 그의 눈빛은 방황과 순수 사이에서 흔들렸다.",["호밀밭의 파수꾼","홀든"],480
159,소설,이야기 재구성,중급,"에이브너는 법정을 향해 불타는 목소리를 외쳤다. 정의와 불의 사이에서 그의 분노는 멈추지 않았다.",["분노의 포도","에이브너"],360
160,소설,이야기 재구성,초급,"산초는 주인의 말도 안 되는 명령에 머리를 흔들었다. 그러나 끝내 그는 돈키호테 곁을 지켰다.",["돈키호테","산초","돈키호테"],280
161,소설,이야기 재구성,중급,"호라시오는 엘시노어 성의 차가운 돌 위에 앉아 햄릿의 운명을 곱씹었다. 그는 살아남은 자의 고독을 느꼈다.",["햄릿","호라시오"],360
162,소설,이야기 재구성,중급,"안티고네는 자신의 손으로 흙을 뿌리며 오라비의 시신을 덮었다. 법보다 강한 의무가 그녀를 이끌었다.",["안티고네","안티고네"],360
163,소설,이야기 재구성,중급,"길가메시는 심해 속에서 영생의 풀을 발견했다. 그러나 한 뱀에 의해 그것은 앗아가고 말았다.",["길가메시 서사시","길가메시"],350
164,소설,이야기 재구성,중급,"그레고르는 문 너머로 흘러나오는 음악을 들었다. 그의 벌레 몸은 바이올린 소리에 흔들리듯 떨렸다.",["변신","그레고르","그레테"],340
165,소설,이야기 재구성,중급,"장발장은 코제트의 작은 신발을 손에 쥐었다. 그것은 그의 새로운 삶의 이유가 되었다.",["레미제라블","장 발장","코제트"],350
166,소설,이야기 재구성,어려움,"안나는 눈 덮인 철길 위에 서 있었다. 기차의 불빛은 점점 다가왔고, 그녀의 심장은 마지막 결정을 내렸다.",["안나 카레니나","안나"],480
167,소설,이야기 재구성,중급,"네모 선장은 바다 밑 산호 숲을 지나며 손님들에게 미지의 세계를 보여주었다. 바다는 신비로운 빛으로 가득했다.",["해저 2만리","네모 선장","아로낙스"],360
168,소설,이야기 재구성,중급,"아킬레우스는 전장에서 파트로클로스의 죽음을 알고 울부짖었다. 그의 분노는 곧 헥토르를 향했다.",["일리아드","아킬레우스","파트로클로스","헥토르"],370
169,소설,이야기 재구성,초급,"에네아스는 불타는 트로이에서 노부친을 등에 업고 탈출했다. 그의 눈에는 눈물과 결심이 동시에 담겨 있었다.",["아이네이스","에네아스"],300
170,소설,이야기 재구성,중급,"이반 카라마조프는 법정에서 신의 존재와 인간의 자유를 두고 끝없는 논쟁을 이어갔다.",["카라마조프의 형제들","이반"],360
171,소설,이야기 재구성,중급,"프로메테우스는 바위에 묶인 채 독수리의 부리를 견뎠다. 그러나 그의 눈빛은 굴하지 않았다.",["프로메테우스의 사슬","프로메테우스"],350
172,소설,이야기 재구성,중급,"베르길리우스의 안내를 받으며 단테는 지옥의 아홉 번째 원에 들어섰다. 그곳은 배신자들이 얼음에 갇힌 세계였다.",["신곡","단테","베르길리우스"],360
173,소설,이야기 재구성,중급,"오르페우스는 지하세계의 문을 지나 에우리디케의 손을 잡았다. 그러나 뒤돌아본 순간 그녀는 영원히 사라졌다.",["그리스 신화","오르페우스","에우리디케"],360
174,소설,이야기 재구성,중급,"베오울프는 불을 뿜는 용과 맞섰다. 그의 방패는 불에 타들어갔으나 검은 여전히 빛났다.",["베오울프","베오울프"],360
175,소설,이야기 재구성,중급,"트리스탄은 이졸데의 눈빛 속에서 삶과 죽음을 동시에 보았다. 사랑과 운명이 그들을 갈라놓고 있었다.",["트리스탄과 이졸데","트리스탄","이졸데"],360
176,소설,이야기 재구성,중급,"프로메테우스는 인간에게 불을 가져다주었다. 그러나 이 때문에 제우스의 분노를 사, 그는 바위에 묶여 독수리에게 간을 쪼이는 형벌을 받았다.",["그리스 신화","프로메테우스","제우스"],410
177,소설,이야기 재구성,어려움,"오르페우스는 아내 에우리디케를 되찾기 위해 저승으로 내려갔다. 하데스는 조건을 달아 그녀를 데려가게 했지만, 지상을 오르기 전 돌아본 순간 그녀는 영영 사라졌다.",["그리스 신화","오르페우스","에우리디케","하데스"],480
178,소설,이야기 재구성,중급,"트로이의 헬레네는 파리스와 함께 도망쳤다. 이 사건은 그리스와 트로이 사이의 전쟁을 촉발시켰고, 수많은 영웅들의 운명을 바꾸었다.",["일리아스","헬레네","파리스"],370
179,소설,이야기 재구성,초급,"아킬레우스는 전장에서 분노를 터뜨렸다. 친구 파트로클로스의 죽음은 그를 복수의 불길 속으로 몰아넣었다.",["일리아스","아킬레우스","파트로클로스"],290
180,소설,이야기 재구성,중급,"오디세우스는 키르케의 섬에서 그녀의 마법에 걸린 부하들을 구해냈다. 그는 지혜와 용기로 여신과 협상하며 길을 이어갔다.",["오디세이","오디세우스","키르케"],360
181,소설,이야기 재구성,중급,"헤라클레스는 열두 과업 중 하나로 네메아의 사자를 물리쳤다. 그의 힘으로도 뚫리지 않던 가죽은 결국 무적의 갑옷이 되었다.",["그리스 신화","헤라클레스","네메아의 사자"],340
182,소설,이야기 재구성,어려움,"테세우스는 크레타 섬의 미궁에서 미노타우로스를 쓰러뜨렸다. 아리아드네가 건넨 실타래가 그를 어둠 속에서 구해냈다.",["그리스 신화","테세우스","미노타우로스","아리아드네"],430
183,소설,이야기 재구성,초급,"페르세우스는 메두사의 목을 베어냈다. 뱀 머리를 가진 괴물은 그의 방패에 비친 모습 속에서 마지막을 맞이했다.",["그리스 신화","페르세우스","메두사"],270
184,소설,이야기 재구성,중급,"제이슨은 아르고호를 타고 황금 양털을 찾아 나섰다. 수많은 모험 끝에 그는 마법사 메데이아의 도움을 받았다.",["그리스 신화","제이슨","메데이아"],380
185,소설,이야기 재구성,중급,"나르키소스는 연못 속 자신의 얼굴에 반해버렸다. 그는 끝내 물가에서 시들어 한 송이 꽃이 되었다.",["그리스 신화","나르키소스"],310
186,소설,이야기 재구성,어려움,"이카로스는 태양 가까이 날아올랐다. 밀랍으로 붙인 날개가 녹아내리자 그는 바다로 곤두박질쳤다.",["그리스 신화","이카로스","다이달로스"],420
187,소설,이야기 재구성,중급,"판도라는 신들의 선물로 받은 항아리를 열었다. 온갖 재앙이 세상에 퍼져 나갔고, 마지막 남은 것은 희망뿐이었다.",["그리스 신화","판도라"],370
188,소설,이야기 재구성,중급,"트로이 전쟁의 영웅 헥토르는 아킬레우스와의 마지막 결투에서 쓰러졌다. 그의 죽음은 트로이의 몰락을 알렸다.",["일리아스","헥토르","아킬레우스"],340
189,소설,이야기 재구성,초급,"파에톤은 아버지 태양신의 전차를 몰고 하늘로 올랐다. 그러나 힘을 제어하지 못하고 불길은 세상을 태워버렸다.",["그리스 신화","파에톤"],280
190,소설,이야기 재구성,중급,"시지포스는 바위를 끝없이 굴려 올려야 하는 저주를 받았다. 정상에 도달하면 언제나 바위는 다시 굴러 내려갔다.",["그리스 신화","시지포스"],350
191,소설,이야기 재구성,중급,"오이디푸스는 진실을 알게 되자 절망했다. 그는 아버지를 죽이고 어머니와 결혼했다는 운명을 피하려 했지만 결국 스스로를 저주했다.",["오이디푸스 왕","오이디푸스","이오카스테"],370
192,소설,이야기 재구성,어려움,"안티고네는 오빠의 시신을 묻으려 했지만, 왕의 명령에 반했다. 그녀의 선택은 비극으로 끝났으나, 신의 뜻을 따르는 용기였다.",["안티고네","안티고네","크레온"],460
193,소설,이야기 재구성,중급,"트로이의 목마는 그리스군의 계략이었다. 거대한 목마 안에 숨어든 병사들은 도시의 문을 열어 몰락을 불러왔다.",["일리아스","트로이 목마","오디세우스"],390
194,소설,이야기 재구성,중급,"페르세포네는 하데스에게 납치되어 저승의 여왕이 되었다. 그녀의 계절적 귀환은 봄과 겨울을 나누는 신화가 되었다.",["그리스 신화","페르세포네","하데스","데메테르"],360
195,소설,이야기 재구성,초급,"아틀라스는 하늘을 떠받드는 형벌을 받았다. 그의 어깨 위에서 무거운 천구가 끝없이 눌러왔다.",["그리스 신화","아틀라스"],260
196,소설,이야기 재구성,어려움,"길가메시는 영생을 찾아 여정을 떠났다. 그러나 그는 결국 죽음을 피할 수 없음을 깨닫고 인간다운 삶을 받아들였다.",["길가메시 서사시","길가메시"],490
197,소설,이야기 재구성,중급,"엔키두의 죽음은 길가메시를 절망에 빠뜨렸다. 그는 눈물을 흘리며 친구의 운명을 바꾸지 못하는 자신의 무력함을 통곡했다.",["길가메시 서사시","길가메시","엔키두"],370
198,소설,이야기 재구성,중급,"라그나로크의 불길 속에서 오딘은 거대한 늑대 펜리르와 맞섰다. 신들의 종말은 새로운 세상의 시작을 예고했다.",["북유럽 신화","오딘","펜리르"],380
199,소설,이야기 재구성,중급,"토르의 망치 묠니르는 거인들과의 전투에서 번개처럼 내리쳤다. 그러나 라그나로크의 전조는 이미 다가오고 있었다.",["북유럽 신화","토르"],340
200,소설,이야기 재구성,어려움,"발두르의 죽음은 신들의 비극을 불러왔다. 로키의 계략으로 겨우살이 가지가 날아가자, 가장 빛나는 신은 쓰러졌다.",["북유럽 신화","발두르","로키"],450
201,소설,이야기 재구성,중급,"단군은 신단수 아래에서 백성을 다스릴 나라를 세웠다. 환웅이 내려온 뒤 곰은 인내 끝에 사람이 되었고, 그 후손으로 단군이 태어나 조선을 건국했다.",["단군 신화","단군","환웅","웅녀"],420
202,소설,이야기 재구성,초급,"주몽은 알에서 태어나 신비한 활 솜씨를 보였다. 그는 부여를 떠나 졸본에 이르러 고구려를 세우며 영웅으로 기억되었다.",["주몽 신화","주몽"],310
203,소설,이야기 재구성,어려움,"연오랑과 세오녀는 바닷길을 건너 일본에 도착했다. 그들이 떠나자 신라에는 해와 달이 빛을 잃었고, 왕은 사신을 보내 그들을 다시 모셔왔다.",["연오랑 세오녀","연오랑","세오녀"],460
204,소설,이야기 재구성,중급,"바리데기는 아버지의 병을 고치기 위해 저승으로 내려갔다. 끝없는 시련에도 굴하지 않고 약수를 얻어 돌아와 효를 다했다.",["바리데기","바리데기"],380
205,소설,이야기 재구성,초급,"후예는 활을 쏘아 하늘의 아홉 태양을 떨어뜨렸다. 남은 하나의 태양 덕분에 세상은 빛과 어둠의 균형을 되찾았다.",["중국 신화","후예","태양"],330
206,소설,이야기 재구성,어려움,"창어는 서왕모의 불사약을 훔쳐 마시고 달로 도망쳤다. 그리하여 그녀는 영원히 달의 여신이 되었고, 후예는 홀로 남아 아내를 그리워했다.",["창어 전설","창어","후예"],470
207,소설,이야기 재구성,중급,"우왕은 치우와 맞서 싸우기 위해 황제 헌원을 따랐다. 전장은 피로 물들었고, 치우는 무쇠 머리와 강철 무기를 휘두르며 끝내 패배했다.",["중국 신화","치우","헌원"],420
208,소설,이야기 재구성,초급,"손오공은 천궁에서 소란을 피우며 불멸을 얻고자 했다. 그러나 부처의 손바닥에서 벗어나지 못한 채 오행산에 갇히고 말았다.",["서유기","손오공","부처"],350
209,소설,이야기 재구성,중급,"현무는 북방을 수호하는 신령한 거북과 뱀의 형상을 지녔다. 그는 하늘의 별자리로 빛나며 제왕의 권위를 상징했다.",["중국 신화","현무"],390
210,소설,이야기 재구성,어려움,"라ーマ는 아내 시타를 구하기 위해 원숭이 군대와 함께 랑카로 향했다. 라바나와의 전투 끝에 그는 정의와 사랑을 되찾았다.",["라마야나","라ーマ","시타","라바나"],500
211,소설,이야기 재구성,중급,"아라주나는 크리슈나의 조언을 받아 전쟁터에서 의무를 다할 결심을 했다. 그의 활 간디바는 적들을 향해 불을 뿜었다.",["마하바라타","아르주나","크리슈나"],410
212,소설,이야기 재구성,초급,"가네샤는 코끼리 머리를 가진 신으로 지혜를 상징했다. 그는 장애물을 제거하는 신으로, 제자들은 언제나 그의 이름을 먼저 불렀다.",["인도 신화","가네샤"],300
213,소설,이야기 재구성,어려움,"시바는 세계를 파괴하고 다시 창조하는 춤, 탄댄스를 추었다. 그의 발끝 아래에서 생멸의 순환이 끊임없이 이어졌다.",["인도 신화","시바"],480
214,소설,이야기 재구성,중급,"길가메시는 영생을 찾아 우트나피쉬팀을 만났다. 그러나 불멸은 허망한 꿈임을 깨닫고, 인간으로서의 삶을 받아들였다.",["길가메시 서사시","길가메시","우트나피쉬팀"],400
215,소설,이야기 재구성,초급,"이난나는 저승으로 내려갔다. 그녀는 일곱 개의 장신구를 하나씩 빼앗기며 결국 벌거벗은 채 심판을 받았다.",["수메르 신화","이난나"],330
216,소설,이야기 재구성,중급,"페르세폴리스의 신 아후라 마즈다는 빛과 선을 대표했다. 그러나 아리만은 어둠과 혼돈으로 세상을 위협했다.",["조로아스터 신화","아후라 마즈다","아리만"],420
217,소설,이야기 재구성,어려움,"야마는 저승의 왕으로 죽은 이들의 영혼을 심판했다. 그의 저울은 인간의 선과 악을 재며 윤회의 길을 정했다.",["인도 신화","야마"],460
218,소설,이야기 재구성,중급,"텐구는 산속에서 인간을 시험하는 괴이한 존재였다. 붉은 얼굴과 기다란 코를 가진 그는 수도승에게 검술을 가르쳤다.",["일본 신화","텐구"],380
219,소설,이야기 재구성,초급,"아마테라스는 동굴 속에 숨어 세상에 어둠이 드리웠다. 신들은 춤과 웃음으로 그녀를 유혹해 다시 빛을 세상에 불러왔다.",["일본 신화","아마테라스"],340
220,소설,이야기 재구성,중급,"스사노오는 바다를 헤매다 야마타노오로치를 만났다. 그는 검을 뽑아 괴물을 쓰러뜨리고, 쿠사나기 검을 얻었다.",["일본 신화","스사노오","야마타노오로치"],420
221,소설,이야기 재구성,어려움,"이자나기와 이자나미는 창으로 바다를 저어 일본 열도를 만들었다. 그러나 이자나미가 죽어 황천으로 떠나자, 이자나기는 절망에 빠졌다.",["일본 신화","이자나기","이자나미"],470
222,소설,이야기 재구성,중급,"천궁의 용왕은 용궁을 지켜 바다를 다스렸다. 그의 궁전은 산호와 진주로 빛나며, 인간은 감히 쉽게 발을 들일 수 없었다.",["한국 신화","용왕"],410
223,소설,이야기 재구성,초급,"선녀와 나무꾼은 하늘에서 내려온 선녀와 인간의 사랑 이야기다. 그러나 결국 선녀는 아이들을 두고 하늘로 돌아갔다.",["한국 전설","선녀","나무꾼"],300
224,소설,이야기 재구성,중급,"금와왕의 연못에서 알 하나가 떠올랐다. 그 알에서 주몽이 태어나 영웅의 운명을 이어갔다.",["고구려 건국 신화","주몽","금와왕"],390
225,소설,이야기 재구성,어려움,"하누만은 라마를 돕기 위해 바다를 뛰어넘어 시타를 찾았다. 그의 힘과 충성은 라마야나에서 가장 빛나는 순간이었다.",["라마야나","하누만","라ーマ","시타"],480
226,소설,이야기 재구성,중급,"단군은 하늘에서 내려온 환웅의 아들로 태어났다. 그는 곰이 사람이 된 웅녀와의 사이에서 태어나 고조선을 세웠다. 백성들은 그의 덕을 칭송하며 새로운 나라의 시작을 기뻐했다.",["단군신화","단군","환웅","웅녀"],420
227,소설,이야기 재구성,초급,"환인은 천부인을 지닌 환웅을 인간 세상으로 내려보냈다. 태백산 신단수 아래에서 그는 인간들의 병과 죄악을 고치며 세상을 다스리기 시작했다.",["단군신화","환인","환웅"],320
228,소설,이야기 재구성,중급,"곰은 햇빛을 피해 동굴 속에서 마늘과 쑥만을 먹으며 인내했다. 시간이 흐르자 곰은 아름다운 여인 웅녀로 변했고, 인간의 삶을 살기를 원했다.",["단군신화","곰","웅녀"],350
229,소설,이야기 재구성,어려움,"해와 달이 된 오누이는 호랑이의 추격을 피해 도망쳤다. 오누이는 하늘의 도움을 받아 밧줄을 타고 오르며 결국 하늘에 닿았다. 누나는 태양이, 동생은 달이 되어 세상을 비추었다.",["해와 달이 된 오누이","누나","동생","호랑이"],480
230,소설,이야기 재구성,초급,"바리데기는 부모의 버림을 받았지만, 죽어가는 아버지를 살리기 위해 지하 세계로 향했다. 그녀는 온갖 고난을 이겨내고 신비로운 약수를 얻어 부모를 살려냈다.",["바리데기","바리데기","아버지"],330
231,소설,이야기 재구성,중급,"연오랑과 세오녀는 바위에 앉아 하늘을 바라보았다. 하늘에서 빛이 내려오자 그들은 일본으로 떠나가고, 신라에는 어둠이 깔렸다. 왕은 절망했으나 결국 다시 빛을 되찾았다.",["연오랑 세오녀","연오랑","세오녀"],370
232,소설,이야기 재구성,중급,"주몽은 알에서 태어나 자라났다. 그는 활쏘기에 뛰어났고, 결국 졸본부여를 떠나 새로운 나라 고구려를 세웠다.",["주몽신화","주몽"],360
233,소설,이야기 재구성,어려움,"박혁거세는 알에서 태어나 빛을 내뿜었다. 알이 깨지자 아름다운 사내아이가 나왔고, 온 나라 사람들이 신기해하며 그를 신라의 시조로 모셨다.",["박혁거세","박혁거세"],450
234,소설,이야기 재구성,초급,"알영은 우물 속에서 용마루와 함께 나타났다. 그녀의 모습은 빛나고 신비로웠으며, 훗날 박혁거세의 왕비가 되었다.",["알영신화","알영"],280
235,소설,이야기 재구성,중급,"김알지는 닭 울음소리와 함께 황금 궤 속에서 발견되었다. 그는 금빛 얼굴을 한 아이였고, 훗날 신라의 명문 김씨 가문의 시조가 되었다.",["김알지","김알지"],370
236,소설,이야기 재구성,중급,"수로왕은 구지봉에서 하늘에서 내려온 금합 속 여섯 알에서 태어났다. 백성들은 환호하며 그를 가락국의 임금으로 모셨다.",["가락국기","수로왕"],390
237,소설,이야기 재구성,초급,"가락국의 수로왕은 아유타국 공주 허황옥과 혼인하였다. 바다를 건너온 그녀는 붉은 배와 함께 신비한 보물을 가져왔다.",["가락국기","수로왕","허황옥"],320
238,소설,이야기 재구성,중급,"치우천황은 구리로 된 머리를 하고 전쟁의 신으로 불렸다. 그는 황제 헌원과 싸워 천둥과 안개로 적을 혼란케 했다.",["치우신화","치우천황","헌원"],360
239,소설,이야기 재구성,어려움,"동명왕 주몽은 강을 건널 때, 물고기와 자라들이 다리를 만들어 그를 도왔다. 그 장면을 본 백성들은 신성한 영웅을 따라 나섰다.",["주몽신화","주몽"],490
240,소설,이야기 재구성,중급,"가락국 시조 수로왕이 태어날 때, 하늘에서 붉은 줄이 내려와 땅에 닿았다. 그 줄을 따라 내려온 금빛 알 속에서 왕이 태어났다.",["가락국기","수로왕"],370
241,소설,이야기 재구성,중급,"옛날 옥황상제가 인간 세상에 벌을 내리려 하자, 자청비는 사람들을 위해 하늘의 명령을 거슬렀다. 그녀는 결국 인간들의 삶을 지켜내며 여신으로 숭배받았다.",["자청비신화","자청비"],350
242,소설,이야기 재구성,초급,"선덕여왕의 어린 시절, 그녀는 연못 속 개구리들의 울음을 듣고 백제의 군사들이 몰래 숨어 있다는 것을 알아챘다.",["선덕여왕 설화","선덕여왕"],300
243,소설,이야기 재구성,어려움,"바리데기는 저승의 신들에게 시련을 받으며도 굴복하지 않았다. 그녀는 일곱 번의 관문을 지나 마침내 영약을 얻어 부모의 생명을 구했다.",["바리데기","바리데기"],480
244,소설,이야기 재구성,중급,"연오랑과 세오녀가 떠난 뒤 신라 땅은 빛을 잃었다. 왕은 절망하며 제사를 올렸고, 그제야 바다는 길을 열어 다시 빛이 돌아왔다.",["연오랑 세오녀","연오랑","세오녀"],360
245,소설,이야기 재구성,초급,"가락국의 허황옥은 붉은 깃발을 달고 먼 바다를 건너왔다. 그녀는 수로왕과 혼인해 새로운 문화를 전해 주었다.",["가락국기","허황옥","수로왕"],300
246,소설,이야기 재구성,중급,"동명왕 주몽은 활을 쏘아 백 걸음을 날려 맞히곤 했다. 그의 신통한 능력은 백성들을 감탄하게 했고, 결국 왕으로 추대되었다.",["주몽신화","주몽"],370
247,소설,이야기 재구성,중급,"치우천황은 구리 머리와 쇠 이마를 지녔다. 전장에서 피를 마시며 싸웠던 그는 중국 대륙의 수많은 부족들에게 공포의 대상이었다.",["치우신화","치우천황"],350
248,소설,이야기 재구성,어려움,"단군은 홍익인간의 이념으로 나라를 다스렸다. 그의 통치는 백성들에게 평화와 번영을 가져왔으며, 고조선은 천년을 이어갔다.",["단군신화","단군"],490
249,소설,이야기 재구성,중급,"박혁거세가 태어나자, 하늘에서 빛이 쏟아지고 닭이 울었다. 사람들은 신비로운 징조라며 그를 신라의 임금으로 세웠다.",["박혁거세","박혁거세"],380
250,소설,이야기 재구성,초급,"알영은 용의 딸로 전해지며, 신비로운 기운을 지녔다. 그녀는 신라의 왕비가 되어 나라의 번영을 함께 이끌었다.",["알영신화","알영"],300
276,소설,이야기 재구성,중급,"아르주나는 전차 위에서 크리슈나의 가르침을 들었다. 전쟁을 앞두고 흔들리던 그는 결국 의무와 신의 뜻을 받아들였다.",["마하바라타","아르주나","크리슈나"],360
