id,category,type,prompt,difficulty,keywords,length,created_at
,시,이미지화,이 시를 이미지로 표현하세요: '별을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[바다, 사랑, 어둠]",120,2025-07-22 16:21:09
,시,이미지화,이 시를 이미지로 표현하세요: '숲을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[불빛, 눈, 바람]",65,2025-07-22 16:20:09
,시,이미지화,이 시를 이미지로 표현하세요: '불빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[바람, 추억, 이별]",170,2025-07-22 16:19:09
,시,이미지화,이 시를 이미지로 표현하세요: '눈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[고독, 추억, 바람]",149,2025-07-22 16:18:09
,시,이미지화,이 시를 이미지로 표현하세요: '비을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[계절, 추억, 사랑]",170,2025-07-22 16:17:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[우주, 별, 불빛]",149,2025-07-22 16:16:09
,시,이미지화,이 시를 이미지로 표현하세요: '노을을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[추억, 산책, 불빛]",101,2025-07-22 16:15:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꽃, 우주, 산책]",180,2025-07-22 16:14:09
,시,이미지화,이 시를 이미지로 표현하세요: '불꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[도시, 절망, 어둠]",148,2025-07-22 16:13:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[물결, 이별, 달빛]",160,2025-07-22 16:12:09
,시,이미지화,이 시를 이미지로 표현하세요: '사랑을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[산책, 불꽃, 기억]",82,2025-07-22 16:11:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[희망, 꿈, 추억]",162,2025-07-22 16:10:09
,시,이미지화,이 시를 이미지로 표현하세요: '여행을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[사랑, 새벽, 절망]",159,2025-07-22 16:09:09
,시,이미지화,이 시를 이미지로 표현하세요: '자연을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[비, 숲, 물결]",85,2025-07-22 16:08:09
,시,이미지화,이 시를 이미지로 표현하세요: '불빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[숲, 시간, 바람]",90,2025-07-22 16:07:09
,시,이미지화,이 시를 이미지로 표현하세요: '꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[도시, 시간, 불빛]",200,2025-07-22 16:06:09
,시,이미지화,이 시를 이미지로 표현하세요: '노을을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[달빛, 추억, 꽃]",171,2025-07-22 16:05:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[달빛, 바다, 새벽]",76,2025-07-22 16:04:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[도시, 꽃, 별]",97,2025-07-22 16:03:09
,시,이미지화,이 시를 이미지로 표현하세요: '비을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[고독, 눈, 숲]",70,2025-07-22 16:02:09
,시,이미지화,이 시를 이미지로 표현하세요: '도시을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[사랑, 추억, 자연]",89,2025-07-22 16:01:09
,시,이미지화,이 시를 이미지로 표현하세요: '불빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[사랑, 숲, 꿈]",103,2025-07-22 16:00:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[노을, 바람, 꽃]",116,2025-07-22 15:59:09
,시,이미지화,이 시를 이미지로 표현하세요: '추억을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[산책, 사랑, 계절]",193,2025-07-22 15:58:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[어둠, 기억, 새벽]",160,2025-07-22 15:57:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[절망, 이별, 도시]",177,2025-07-22 15:56:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[여행, 비, 달빛]",194,2025-07-22 15:55:09
,시,이미지화,이 시를 이미지로 표현하세요: '여행을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[추억, 하늘, 우주]",116,2025-07-22 15:54:09
,시,이미지화,이 시를 이미지로 표현하세요: '눈을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[불꽃, 희망, 시간]",84,2025-07-22 15:53:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[도시, 시간, 사랑]",141,2025-07-22 15:52:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[불빛, 물결, 희망]",184,2025-07-22 15:51:09
,시,이미지화,이 시를 이미지로 표현하세요: '자연을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[희망, 꽃, 달빛]",114,2025-07-22 15:50:09
,시,이미지화,이 시를 이미지로 표현하세요: '여행을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[바다, 어둠, 산책]",169,2025-07-22 15:49:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[고독, 사랑, 물결]",146,2025-07-22 15:48:09
,시,이미지화,이 시를 이미지로 표현하세요: '이별을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[이별, 추억, 희망]",90,2025-07-22 15:47:09
,시,이미지화,이 시를 이미지로 표현하세요: '도시을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[노을, 자연, 여행]",195,2025-07-22 15:46:09
,시,이미지화,이 시를 이미지로 표현하세요: '우주을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[하늘, 자연, 비]",107,2025-07-22 15:45:09
,시,이미지화,이 시를 이미지로 표현하세요: '사랑을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[사랑, 고독, 희망]",72,2025-07-22 15:44:09
,시,이미지화,이 시를 이미지로 표현하세요: '불꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[고독, 꿈, 달빛]",178,2025-07-22 15:43:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[꽃, 우주, 도시]",78,2025-07-22 15:42:09
,시,이미지화,이 시를 이미지로 표현하세요: '계절을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[사랑, 숲, 눈]",148,2025-07-22 15:41:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[산책, 희망, 비]",174,2025-07-22 15:40:09
,시,이미지화,이 시를 이미지로 표현하세요: '불꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[바람, 시간, 눈]",107,2025-07-22 15:39:09
,시,이미지화,이 시를 이미지로 표현하세요: '달빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[어둠, 고독, 비]",147,2025-07-22 15:38:09
,시,이미지화,이 시를 이미지로 표현하세요: '이별을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꿈, 고독, 추억]",147,2025-07-22 15:37:09
,시,이미지화,이 시를 이미지로 표현하세요: '계절을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[달빛, 시간, 하늘]",155,2025-07-22 15:36:09
,시,이미지화,이 시를 이미지로 표현하세요: '추억을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[절망, 추억, 바람]",192,2025-07-22 15:35:09
,시,이미지화,이 시를 이미지로 표현하세요: '우주을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[고독, 불꽃, 불빛]",119,2025-07-22 15:34:09
,시,이미지화,이 시를 이미지로 표현하세요: '자연을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[사랑, 눈, 희망]",133,2025-07-22 15:33:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[기억, 새벽, 비]",133,2025-07-22 15:32:09
,시,이미지화,이 시를 이미지로 표현하세요: '어둠을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[산책, 시간, 노을]",145,2025-07-22 15:31:09
,시,이미지화,이 시를 이미지로 표현하세요: '꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[희망, 달빛, 노을]",135,2025-07-22 15:30:09
,시,이미지화,이 시를 이미지로 표현하세요: '노을을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[바람, 숲, 산책]",154,2025-07-22 15:29:09
,시,이미지화,이 시를 이미지로 표현하세요: '여행을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[숲, 비, 고독]",197,2025-07-22 15:28:09
,시,이미지화,이 시를 이미지로 표현하세요: '꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[시간, 숲, 어둠]",72,2025-07-22 15:27:09
,시,이미지화,이 시를 이미지로 표현하세요: '눈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[여행, 꽃, 불꽃]",174,2025-07-22 15:26:09
,시,이미지화,이 시를 이미지로 표현하세요: '별을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[기억, 꿈, 불꽃]",78,2025-07-22 15:25:09
,시,이미지화,이 시를 이미지로 표현하세요: '달빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[여행, 꿈, 물결]",68,2025-07-22 15:24:09
,시,이미지화,이 시를 이미지로 표현하세요: '기억을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[바다, 자연, 시간]",64,2025-07-22 15:23:09
,시,이미지화,이 시를 이미지로 표현하세요: '숲을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[고독, 비, 바람]",140,2025-07-22 15:22:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[어둠, 이별, 불꽃]",94,2025-07-22 15:21:09
,시,이미지화,이 시를 이미지로 표현하세요: '별을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[바람, 추억, 사랑]",131,2025-07-22 15:20:09
,시,이미지화,이 시를 이미지로 표현하세요: '추억을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[사랑, 새벽, 숲]",149,2025-07-22 15:19:09
,시,이미지화,이 시를 이미지로 표현하세요: '추억을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[기억, 여행, 추억]",52,2025-07-22 15:18:09
,시,이미지화,이 시를 이미지로 표현하세요: '고독을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[비, 도시, 하늘]",120,2025-07-22 15:17:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[도시, 비, 산책]",110,2025-07-22 15:16:09
,시,이미지화,이 시를 이미지로 표현하세요: '눈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[고독, 추억, 비]",133,2025-07-22 15:15:09
,시,이미지화,이 시를 이미지로 표현하세요: '바람을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[여행, 계절, 바람]",94,2025-07-22 15:14:09
,시,이미지화,이 시를 이미지로 표현하세요: '고독을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[이별, 비, 꽃]",105,2025-07-22 15:13:09
,시,이미지화,이 시를 이미지로 표현하세요: '추억을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꽃, 하늘, 불빛]",156,2025-07-22 15:12:09
,시,이미지화,이 시를 이미지로 표현하세요: '기억을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[눈, 별, 여행]",160,2025-07-22 15:11:09
,시,이미지화,이 시를 이미지로 표현하세요: '자연을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[눈, 하늘, 어둠]",61,2025-07-22 15:10:09
,시,이미지화,이 시를 이미지로 표현하세요: '사랑을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[계절, 불꽃, 물결]",114,2025-07-22 15:09:09
,시,이미지화,이 시를 이미지로 표현하세요: '계절을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[물결, 새벽, 달빛]",178,2025-07-22 15:08:09
,시,이미지화,이 시를 이미지로 표현하세요: '숲을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[기억, 시간, 꿈]",77,2025-07-22 15:07:09
,시,이미지화,이 시를 이미지로 표현하세요: '꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[달빛, 물결, 우주]",135,2025-07-22 15:06:09
,시,이미지화,이 시를 이미지로 표현하세요: '불빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[기억, 꿈, 비]",187,2025-07-22 15:05:09
,시,이미지화,이 시를 이미지로 표현하세요: '바다을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[고독, 자연, 비]",184,2025-07-22 15:04:09
,시,이미지화,이 시를 이미지로 표현하세요: '별을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[새벽, 바람, 노을]",193,2025-07-22 15:03:09
,시,이미지화,이 시를 이미지로 표현하세요: '어둠을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[자연, 희망, 바람]",150,2025-07-22 15:02:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꿈, 눈, 비]",119,2025-07-22 15:01:09
,시,이미지화,이 시를 이미지로 표현하세요: '노을을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꽃, 물결, 바람]",182,2025-07-22 15:00:09
,시,이미지화,이 시를 이미지로 표현하세요: '노을을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[눈, 여행, 새벽]",142,2025-07-22 14:59:09
,시,이미지화,이 시를 이미지로 표현하세요: '불꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[새벽, 별, 달빛]",131,2025-07-22 14:58:09
,시,이미지화,이 시를 이미지로 표현하세요: '바다을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[이별, 도시, 희망]",182,2025-07-22 14:57:09
,시,이미지화,이 시를 이미지로 표현하세요: '추억을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[노을, 물결, 이별]",57,2025-07-22 14:56:09
,시,이미지화,이 시를 이미지로 표현하세요: '고독을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[희망, 여행, 숲]",183,2025-07-22 14:55:09
,시,이미지화,이 시를 이미지로 표현하세요: '기억을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[고독, 꽃, 눈]",65,2025-07-22 14:54:09
,시,이미지화,이 시를 이미지로 표현하세요: '비을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[여행, 절망, 별]",114,2025-07-22 14:53:09
,시,이미지화,이 시를 이미지로 표현하세요: '꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[희망, 비, 어둠]",115,2025-07-22 14:52:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[숲, 새벽, 사랑]",196,2025-07-22 14:51:09
,시,이미지화,이 시를 이미지로 표현하세요: '도시을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[바람, 어둠, 눈]",92,2025-07-22 14:50:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[비, 꽃, 고독]",99,2025-07-22 14:49:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[계절, 별, 기억]",200,2025-07-22 14:48:09
,시,이미지화,이 시를 이미지로 표현하세요: '새벽을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[새벽, 계절, 사랑]",94,2025-07-22 14:47:09
,시,이미지화,이 시를 이미지로 표현하세요: '달빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[고독, 꿈, 숲]",65,2025-07-22 14:46:09
,시,이미지화,이 시를 이미지로 표현하세요: '자연을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[추억, 도시, 고독]",142,2025-07-22 14:45:09
,시,이미지화,이 시를 이미지로 표현하세요: '바다을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[물결, 기억, 절망]",138,2025-07-22 14:44:09
,시,이미지화,이 시를 이미지로 표현하세요: '여행을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[자연, 이별, 고독]",108,2025-07-22 14:43:09
,시,이미지화,이 시를 이미지로 표현하세요: '계절을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[눈, 물결, 기억]",56,2025-07-22 14:42:09
,시,이미지화,이 시를 이미지로 표현하세요: '불꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[별, 자연, 달빛]",120,2025-07-22 14:41:09
,시,이미지화,이 시를 이미지로 표현하세요: '절망을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[물결, 눈, 우주]",77,2025-07-22 14:40:09
,시,이미지화,이 시를 이미지로 표현하세요: '절망을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[눈, 비, 물결]",197,2025-07-22 14:39:09
,시,이미지화,이 시를 이미지로 표현하세요: '별을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[하늘, 비, 희망]",90,2025-07-22 14:38:09
,시,이미지화,이 시를 이미지로 표현하세요: '비을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[추억, 어둠, 숲]",59,2025-07-22 14:37:09
,시,이미지화,이 시를 이미지로 표현하세요: '눈을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[새벽, 노을, 꽃]",111,2025-07-22 14:36:09
,시,이미지화,이 시를 이미지로 표현하세요: '도시을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[불빛, 기억, 꿈]",129,2025-07-22 14:35:09
,시,이미지화,이 시를 이미지로 표현하세요: '어둠을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[비, 절망, 이별]",125,2025-07-22 14:34:09
,시,이미지화,이 시를 이미지로 표현하세요: '꿈을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[노을, 추억, 자연]",158,2025-07-22 14:33:09
,시,이미지화,이 시를 이미지로 표현하세요: '도시을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[사랑, 비, 추억]",120,2025-07-22 14:32:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[희망, 꿈, 꽃]",87,2025-07-22 14:31:09
,시,이미지화,이 시를 이미지로 표현하세요: '산책을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[새벽, 불꽃, 어둠]",137,2025-07-22 14:30:09
,시,이미지화,이 시를 이미지로 표현하세요: '불꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[별, 산책, 기억]",76,2025-07-22 14:29:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[어둠, 달빛, 우주]",177,2025-07-22 14:28:09
,시,이미지화,이 시를 이미지로 표현하세요: '눈을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[기억, 노을, 우주]",195,2025-07-22 14:27:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[바다, 우주, 꿈]",76,2025-07-22 14:26:09
,시,이미지화,이 시를 이미지로 표현하세요: '이별을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[계절, 추억, 우주]",171,2025-07-22 14:25:09
,시,이미지화,이 시를 이미지로 표현하세요: '바람을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[눈, 도시, 추억]",99,2025-07-22 14:24:09
,시,이미지화,이 시를 이미지로 표현하세요: '계절을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[도시, 꽃, 별]",55,2025-07-22 14:23:09
,시,이미지화,이 시를 이미지로 표현하세요: '사랑을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[달빛, 꿈, 기억]",91,2025-07-22 14:22:09
,시,이미지화,이 시를 이미지로 표현하세요: '고독을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[여행, 별, 사랑]",186,2025-07-22 14:21:09
,시,이미지화,이 시를 이미지로 표현하세요: '자연을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[불빛, 절망, 도시]",56,2025-07-22 14:20:09
,시,이미지화,이 시를 이미지로 표현하세요: '숲을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[절망, 여행, 꽃]",200,2025-07-22 14:19:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[꽃, 숲, 도시]",77,2025-07-22 14:18:09
,시,이미지화,이 시를 이미지로 표현하세요: '절망을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[불꽃, 바다, 희망]",58,2025-07-22 14:17:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[물결, 달빛, 불꽃]",68,2025-07-22 14:16:09
,시,이미지화,이 시를 이미지로 표현하세요: '비을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[달빛, 불빛, 고독]",183,2025-07-22 14:15:09
,시,이미지화,이 시를 이미지로 표현하세요: '숲을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[추억, 바다, 바람]",95,2025-07-22 14:14:09
,시,이미지화,이 시를 이미지로 표현하세요: '꽃을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[불꽃, 별, 노을]",52,2025-07-22 14:13:09
,시,이미지화,이 시를 이미지로 표현하세요: '희망을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[시간, 눈, 도시]",55,2025-07-22 14:12:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[바람, 새벽, 이별]",173,2025-07-22 14:11:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꿈, 우주, 여행]",132,2025-07-22 14:10:09
,시,이미지화,이 시를 이미지로 표현하세요: '하늘을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[노을, 불꽃, 하늘]",63,2025-07-22 14:09:09
,시,이미지화,이 시를 이미지로 표현하세요: '비을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[추억, 불꽃, 숲]",172,2025-07-22 14:08:09
,시,이미지화,이 시를 이미지로 표현하세요: '시간을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꽃, 도시, 불빛]",71,2025-07-22 14:07:09
,시,이미지화,이 시를 이미지로 표현하세요: '불빛을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[숲, 꿈, 고독]",122,2025-07-22 14:06:09
,시,이미지화,이 시를 이미지로 표현하세요: '새벽을(를) 주제로 한 감성적인 장면을 묘사하세요.',중간,"[추억, 눈, 꽃]",107,2025-07-22 14:05:09
,시,이미지화,이 시를 이미지로 표현하세요: '도시을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[꿈, 절망, 계절]",117,2025-07-22 14:04:09
,시,이미지화,이 시를 이미지로 표현하세요: '물결을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[우주, 노을, 물결]",185,2025-07-22 14:03:09
,시,이미지화,이 시를 이미지로 표현하세요: '바람을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[불꽃, 절망, 숲]",94,2025-07-22 14:02:09
,시,이미지화,이 시를 이미지로 표현하세요: '어둠을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[이별, 별, 바다]",196,2025-07-22 14:01:09
,시,이미지화,이 시를 이미지로 표현하세요: '별을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[우주, 계절, 노을]",112,2025-07-22 14:00:09
,시,이미지화,이 시를 이미지로 표현하세요: '기억을(를) 주제로 한 감성적인 장면을 묘사하세요.',어려움,"[자연, 꿈, 절망]",144,2025-07-22 13:59:09
,시,이미지화,이 시를 이미지로 표현하세요: '비을(를) 주제로 한 감성적인 장면을 묘사하세요.',쉬움,"[달빛, 여행, 바다]",193,2025-07-22 13:58:09
